‡(­ûn type t_tot t_blk lambda s feed x y z
20 1 16.590000 15.036000 0.081386 32.554360 129.999332 100.000000 100.000000 467.445640
20 1 16.596000 15.042000 0.081418 32.567360 129.999332 100.000000 100.000000 467.432640
20 1 16.602000 15.048000 0.081451 32.580360 129.999332 100.000000 100.000000 467.419640
20 1 16.608000 15.054000 0.081483 32.593360 129.999332 100.000000 100.000000 467.406640
20 1 16.614000 15.060000 0.081516 32.606360 129.999332 100.000000 100.000000 467.393640
20 1 16.620000 15.066000 0.081548 32.619360 129.999332 100.000000 100.000000 467.380640
20 1 16.626000 15.072000 0.081581 32.632360 129.999332 100.000000 100.000000 467.367640
20 1 16.632000 15.078000 0.081613 32.645360 129.999332 100.000000 100.000000 467.354640
20 1 16.638000 15.084000 0.081646 32.658360 129.999332 100.000000 100.000000 467.341640
20 1 16.644000 15.090000 0.081678 32.671360 129.999332 100.000000 100.000000 467.328640
20 1 16.650000 15.096000 0.081711 32.684360 129.999332 100.000000 100.000000 467.315640
20 1 16.656000 15.102000 0.081743 32.697360 129.999332 100.000000 100.000000 467.302640
20 1 16.662000 15.108000 0.081776 32.710360 129.999332 100.000000 100.000000 467.289640
20 1 16.668000 15.114000 0.081808 32.723360 129.999332 100.000000 100.000000 467.276640
20 1 16.674000 15.120000 0.081841 32.736360 129.999332 100.000000 100.000000 467.263640
20 1 16.680000 15.126000 0.081873 32.749359 129.999332 100.000000 100.000000 467.250641
20 1 16.686000 15.132000 0.081906 32.762359 129.999332 100.000000 100.000000 467.237641
20 1 16.692000 15.138000 0.081938 32.775359 129.999332 100.000000 100.000000 467.224641
20 1 16.698000 15.144000 0.081971 32.788359 129.999332 100.000000 100.000000 467.211641
20 1 16.704000 15.150000 0.082003 32.801359 129.999332 100.000000 100.000000 467.198641
20 1 16.710000 15.156000 0.082036 32.814359 129.999332 100.000000 100.000000 467.185641
20 1 16.716000 15.162000 0.082068 32.827359 129.999332 100.000000 100.000000 467.172641
20 1 16.722000 15.168000 0.082101 32.840359 129.999332 100.000000 100.000000 467.159641
20 1 16.728000 15.174000 0.082133 32.853359 129.999332 100.000000 100.000000 467.146641
20 1 16.734000 15.180000 0.082166 32.866359 129.999332 100.000000 100.000000 467.133641
20 1 16.740000 15.186000 0.082198 32.879359 129.999332 100.000000 100.000000 467.120641
20 1 16.746000 15.192000 0.082231 32.892359 129.999332 100.000000 100.000000 467.107641
20 1 16.752000 15.198000 0.082263 32.905359 129.999332 100.000000 100.000000 467.094641
20 1 16.758000 15.204000 0.082296 32.918359 129.999332 100.000000 100.000000 467.081641
20 1 16.764000 15.210000 0.082328 32.931359 129.999332 100.000000 100.000000 467.068641
20 1 16.770000 15.216000 0.082361 32.944358 129.999332 100.000000 100.000000 467.055642
20 1 16.776000 15.222000 0.082393 32.957358 129.999332 100.000000 100.000000 467.042642
20 1 16.782000 15.228000 0.082426 32.970358 129.999332 100.000000 100.000000 467.029642
20 1 16.788000 15.234000 0.082458 32.983358 129.999332 100.000000 100.000000 467.016642
20 1 16.794000 15.240000 0.082491 32.996358 129.999332 100.000000 100.000000 467.003642
20 1 16.800000 15.246000 0.082523 33.009358 129.999332 100.000000 100.000000 466.990642
20 1 16.806000 15.252000 0.082556 33.022358 129.999332 100.000000 100.000000 466.977642
20 1 16.812000 15.258000 0.082588 33.035358 129.999332 100.000000 100.000000 466.964642
20 1 16.818000 15.264000 0.082621 33.048358 129.999332 100.000000 100.000000 466.951642
20 1 16.824000 15.270000 0.082653 33.061358 129.999332 100.000000 100.000000 466.938642
20 1 16.830000 15.276000 0.082686 33.074358 129.999332 100.000000 100.000000 466.925642
20 1 16.836000 15.282000 0.082718 33.087358 129.999332 100.000000 100.000000 466.912642
20 1 16.842000 15.288000 0.082751 33.100358 129.999332 100.000000 100.000000 466.899642
20 1 16.848000 15.294000 0.082783 33.113358 129.999332 100.000000 100.000000 466.886642
20 1 16.854000 15.300000 0.082816 33.126358 129.999332 100.000000 100.000000 466.873642
20 1 16.860000 15.306000 0.082848 33.139357 129.999332 100.000000 100.000000 466.860643
20 1 16.866000 15.312000 0.082881 33.152357 129.999332 100.000000 100.000000 466.847643
20 1 16.872000 15.318000 0.082913 33.165357 129.999332 100.000000 100.000000 466.834643
20 1 16.878000 15.324000 0.082946 33.178357 129.999332 100.000000 100.000000 466.821643
20 1 16.884000 15.330000 0.082978 33.191357 129.999332 100.000000 100.000000 466.808643
20 1 16.890000 15.336000 0.083011 33.204357 129.999332 100.000000 100.000000 466.795643
20 1 16.896000 15.342000 0.083043 33.217357 129.999332 100.000000 100.000000 466.782643
20 1 16.902000 15.348000 0.083076 33.230357 129.999332 100.000000 100.000000 466.769643
20 1 16.908000 15.354000 0.083108 33.243357 129.999332 100.000000 100.000000 466.756643
20 1 16.914000 15.360000 0.083141 33.256357 129.999332 100.000000 100.000000 466.743643
20 1 16.920000 15.366000 0.083173 33.269357 129.999332 100.000000 100.000000 466.730643
20 1 16.926000 15.372000 0.083206 33.282357 129.999332 100.000000 100.000000 466.717643
20 1 16.932000 15.378000 0.083238 33.295357 129.999332 100.000000 100.000000 466.704643
20 1 16.938000 15.384000 0.083271 33.308357 129.999332 100.000000 100.000000 466.691643
20 1 16.944000 15.390000 0.083303 33.321357 129.999332 100.000000 100.000000 466.678643
20 1 16.950000 15.396000 0.083336 33.334356 129.999332 100.000000 100.000000 466.665644
20 1 16.956000 15.402000 0.083368 33.347356 129.999332 100.000000 100.000000 466.652644
20 1 16.962000 15.408000 0.083401 33.360356 129.999332 100.000000 100.000000 466.639644
20 1 16.968000 15.414000 0.083433 33.373356 129.999332 100.000000 100.000000 466.626644
20 1 16.974000 15.420000 0.083466 33.386356 129.999332 100.000000 100.000000 466.613644
20 1 16.980000 15.426000 0.083498 33.399356 129.999332 100.000000 100.000000 466.600644
20 1 16.986000 15.432000 0.083531 33.412356 129.999332 100.000000 100.000000 466.587644
20 1 16.992000 15.438000 0.083563 33.425356 129.999332 100.000000 100.000000 466.574644
20 1 16.998000 15.444000 0.083596 33.438356 129.999332 100.000000 100.000000 466.561644
20 1 17.004000 15.450000 0.083628 33.451356 129.999332 100.000000 100.000000 466.548644
20 1 17.010000 15.456000 0.083661 33.464356 129.999332 100.000000 100.000000 466.535644
20 1 17.016000 15.462000 0.083693 33.477356 129.999332 100.000000 100.000000 466.522644
20 1 17.022000 15.468000 0.083726 33.490356 129.999332 100.000000 100.000000 466.509644
20 1 17.028000 15.474000 0.083758 33.503356 129.999332 100.000000 100.000000 466.496644
20 1 17.034000 15.480000 0.083791 33.516356 129.999332 100.000000 100.000000 466.483644
20 1 17.040000 15.486000 0.083823 33.529355 129.999332 100.000000 100.000000 466.470645
20 1 17.046000 15.492000 0.083856 33.542355 129.999332 100.000000 100.000000 466.457645
20 1 17.052000 15.498000 0.083888 33.555355 129.999332 100.000000 100.000000 466.444645
20 1 17.058000 15.504000 0.083921 33.568355 129.999332 100.000000 100.000000 466.431645
20 1 17.064000 15.510000 0.083953 33.581355 129.999332 100.000000 100.000000 466.418645
20 1 17.070000 15.516000 0.083986 33.594355 129.999332 100.000000 100.000000 466.405645
20 1 17.076000 15.522000 0.084018 33.607355 129.999332 100.000000 100.000000 466.392645
20 1 17.082000 15.528000 0.084051 33.620355 129.999332 100.000000 100.000000 466.379645
20 1 17.088000 15.534000 0.084083 33.633355 129.999332 100.000000 100.000000 466.366645
20 1 17.094000 15.540000 0.084116 33.646355 129.999332 100.000000 100.000000 466.353645
20 1 17.100000 15.546000 0.084148 33.659355 129.999332 100.000000 100.000000 466.340645
20 1 17.106000 15.552000 0.084181 33.672355 129.999332 100.000000 100.000000 466.327645
20 1 17.112000 15.558000 0.084213 33.685355 129.999332 100.000000 100.000000 466.314645
20 1 17.118000 15.564000 0.084246 33.698355 129.999332 100.000000 100.000000 466.301645
20 1 17.124000 15.570000 0.084278 33.711355 129.999332 100.000000 100.000000 466.288645
20 1 17.130000 15.576000 0.084311 33.724354 129.999332 100.000000 100.000000 466.275646
20 1 17.136000 15.582000 0.084343 33.737354 129.999332 100.000000 100.000000 466.262646
20 1 17.142000 15.588000 0.084376 33.750354 129.999332 100.000000 100.000000 466.249646
20 1 17.148000 15.594000 0.084408 33.763354 129.999332 100.000000 100.000000 466.236646
20 1 17.154000 15.600000 0.084441 33.776354 129.999332 100.000000 100.000000 466.223646
20 1 17.160000 15.606000 0.084473 33.789354 129.999332 100.000000 100.000000 466.210646
20 1 17.166000 15.612000 0.084506 33.802354 129.999332 100.000000 100.000000 466.197646
20 1 17.172000 15.618000 0.084538 33.815354 129.999332 100.000000 100.000000 466.184646
20 1 17.178000 15.624000 0.084571 33.828354 129.999332 100.000000 100.000000 466.171646
20 1 17.184000 15.630000 0.084603 33.841354 129.999332 100.000000 100.000000 466.158646
20 1 17.190000 15.636000 0.084636 33.854354 129.999332 100.000000 100.000000 466.145646
20 1 17.196000 15.642000 0.084668 33.867354 129.999332 100.000000 100.000000 466.132646
20 1 17.202000 15.648000 0.084701 33.880354 129.999332 100.000000 100.000000 466.119646
20 1 17.208000 15.654000 0.084733 33.893354 129.999332 100.000000 100.000000 466.106646
20 1 17.214000 15.660000 0.084766 33.906354 129.999332 100.000000 100.000000 466.093646
20 1 17.220000 15.666000 0.084798 33.919353 129.999332 100.000000 100.000000 466.080647
20 1 17.226000 15.672000 0.084831 33.932353 129.999332 100.000000 100.000000 466.067647
20 1 17.232000 15.678000 0.084863 33.945353 129.999332 100.000000 100.000000 466.054647
20 1 17.238000 15.684000 0.084896 33.958353 129.999332 100.000000 100.000000 466.041647
20 1 17.244000 15.690000 0.084928 33.971353 129.999332 100.000000 100.000000 466.028647
20 1 17.250000 15.696000 0.084961 33.984353 129.999332 100.000000 100.000000 466.015647
20 1 17.256000 15.702000 0.084993 33.997353 129.999332 100.000000 100.000000 466.002647
20 1 17.262000 15.708000 0.085026 34.010353 129.999332 100.000000 100.000000 465.989647
20 1 17.268000 15.714000 0.085058 34.023353 129.999332 100.000000 100.000000 465.976647
20 1 17.274000 15.720000 0.085091 34.036353 129.999332 100.000000 100.000000 465.963647
20 1 17.280000 15.726000 0.085123 34.049353 129.999332 100.000000 100.000000 465.950647
20 1 17.286000 15.732000 0.085156 34.062353 129.999332 100.000000 100.000000 465.937647
20 1 17.292000 15.738000 0.085188 34.075353 129.999332 100.000000 100.000000 465.924647
20 1 17.298000 15.744000 0.085221 34.088353 129.999332 100.000000 100.000000 465.911647
20 1 17.304000 15.750000 0.085253 34.101353 129.999332 100.000000 100.000000 465.898647
20 1 17.310000 15.756000 0.085286 34.114352 129.999332 100.000000 100.000000 465.885648
20 1 17.316000 15.762000 0.085318 34.127352 129.999332 100.000000 100.000000 465.872648
20 1 17.322000 15.768000 0.085351 34.140352 129.999332 100.000000 100.000000 465.859648
20 1 17.328000 15.774000 0.085383 34.153352 129.999332 100.000000 100.000000 465.846648
20 1 17.334000 15.780000 0.085416 34.166352 129.999332 100.000000 100.000000 465.833648
20 1 17.340000 15.786000 0.085448 34.179352 129.999332 100.000000 100.000000 465.820648
20 1 17.346000 15.792000 0.085481 34.192352 129.999332 100.000000 100.000000 465.807648
20 1 17.352000 15.798000 0.085513 34.205352 129.999332 100.000000 100.000000 465.794648
20 1 17.358000 15.804000 0.085546 34.218352 129.999332 100.000000 100.000000 465.781648
20 1 17.364000 15.810000 0.085578 34.231352 129.999332 100.000000 100.000000 465.768648
20 1 17.370000 15.816000 0.085611 34.244352 129.999332 100.000000 100.000000 465.755648
20 1 17.376000 15.822000 0.085643 34.257352 129.999332 100.000000 100.000000 465.742648
20 1 17.382000 15.828000 0.085676 34.270352 129.999332 100.000000 100.000000 465.729648
20 1 17.388000 15.834000 0.085708 34.283352 129.999332 100.000000 100.000000 465.716648
20 1 17.394000 15.840000 0.085741 34.296352 129.999332 100.000000 100.000000 465.703648
20 1 17.400000 15.846000 0.085773 34.309351 129.999332 100.000000 100.000000 465.690649
20 1 17.406000 15.852000 0.085806 34.322351 129.999332 100.000000 100.000000 465.677649
20 1 17.412000 15.858000 0.085838 34.335351 129.999332 100.000000 100.000000 465.664649
20 1 17.418000 15.864000 0.085871 34.348351 129.999332 100.000000 100.000000 465.651649
20 1 17.424000 15.870000 0.085903 34.361351 129.999332 100.000000 100.000000 465.638649
20 1 17.430000 15.876000 0.085936 34.374351 129.999332 100.000000 100.000000 465.625649
20 1 17.436000 15.882000 0.085968 34.387351 129.999332 100.000000 100.000000 465.612649
20 1 17.442000 15.888000 0.086001 34.400351 129.999332 100.000000 100.000000 465.599649
20 1 17.448000 15.894000 0.086033 34.413351 129.999332 100.000000 100.000000 465.586649
20 1 17.454000 15.900000 0.086066 34.426351 129.999332 100.000000 100.000000 465.573649
20 1 17.460000 15.906000 0.086098 34.439351 129.999332 100.000000 100.000000 465.560649
20 1 17.466000 15.912000 0.086131 34.452351 129.999332 100.000000 100.000000 465.547649
20 1 17.472000 15.918000 0.086163 34.465351 129.999332 100.000000 100.000000 465.534649
20 1 17.478000 15.924000 0.086196 34.478351 129.999332 100.000000 100.000000 465.521649
20 1 17.484000 15.930000 0.086228 34.491351 129.999332 100.000000 100.000000 465.508649
20 1 17.490000 15.936000 0.086261 34.504350 129.999332 100.000000 100.000000 465.495650
20 1 17.496000 15.942000 0.086293 34.517350 129.999332 100.000000 100.000000 465.482650
20 1 17.502000 15.948000 0.086326 34.530350 129.999332 100.000000 100.000000 465.469650
20 1 17.508000 15.954000 0.086358 34.543350 129.999332 100.000000 100.000000 465.456650
20 1 17.514000 15.960000 0.086391 34.556350 129.999332 100.000000 100.000000 465.443650
20 1 17.520000 15.966000 0.086423 34.569350 129.999332 100.000000 100.000000 465.430650
20 1 17.526000 15.972000 0.086456 34.582350 129.999332 100.000000 100.000000 465.417650
20 1 17.532000 15.978000 0.086488 34.595350 129.999332 100.000000 100.000000 465.404650
20 1 17.538000 15.984000 0.086521 34.608350 129.999332 100.000000 100.000000 465.391650
20 1 17.544000 15.990000 0.086553 34.621350 129.999332 100.000000 100.000000 465.378650
20 1 17.550000 15.996000 0.086586 34.634350 129.999332 100.000000 100.000000 465.365650
20 1 17.556000 16.002000 0.086618 34.647350 129.999332 100.000000 100.000000 465.352650
20 1 17.562000 16.008000 0.086651 34.660350 129.999332 100.000000 100.000000 465.339650
20 1 17.568000 16.014000 0.086683 34.673350 129.999332 100.000000 100.000000 465.326650
20 1 17.574000 16.020000 0.086716 34.686350 129.999332 100.000000 100.000000 465.313650
20 1 17.580000 16.026000 0.086748 34.699349 129.999332 100.000000 100.000000 465.300651
20 1 17.586000 16.032000 0.086781 34.712349 129.999332 100.000000 100.000000 465.287651
20 1 17.592000 16.038000 0.086813 34.725349 129.999332 100.000000 100.000000 465.274651
20 1 17.598000 16.044000 0.086846 34.738349 129.999332 100.000000 100.000000 465.261651
20 1 17.604000 16.050000 0.086878 34.751349 129.999332 100.000000 100.000000 465.248651
20 1 17.610000 16.056000 0.086911 34.764349 129.999332 100.000000 100.000000 465.235651
20 1 17.616000 16.062000 0.086943 34.777349 129.999332 100.000000 100.000000 465.222651
20 1 17.622000 16.068000 0.086976 34.790349 129.999332 100.000000 100.000000 465.209651
20 1 17.628000 16.074000 0.087008 34.803349 129.999332 100.000000 100.000000 465.196651
20 1 17.634000 16.080000 0.087041 34.816349 129.999332 100.000000 100.000000 465.183651
20 1 17.640000 16.086000 0.087073 34.829349 129.999332 100.000000 100.000000 465.170651
20 1 17.646000 16.092000 0.087106 34.842349 129.999332 100.000000 100.000000 465.157651
20 1 17.652000 16.098000 0.087138 34.855349 129.999332 100.000000 100.000000 465.144651
20 1 17.658000 16.104000 0.087171 34.868349 129.999332 100.000000 100.000000 465.131651
20 1 17.664000 16.110000 0.087203 34.881349 129.999332 100.000000 100.000000 465.118651
20 1 17.670000 16.116000 0.087236 34.894348 129.999332 100.000000 100.000000 465.105652
20 1 17.676000 16.122000 0.087268 34.907348 129.999332 100.000000 100.000000 465.092652
20 1 17.682000 16.128000 0.087301 34.920348 129.999332 100.000000 100.000000 465.079652
20 1 17.688000 16.134000 0.087333 34.933348 129.999332 100.000000 100.000000 465.066652
20 1 17.694000 16.140000 0.087366 34.946348 129.999332 100.000000 100.000000 465.053652
20 1 17.700000 16.146000 0.087398 34.959348 129.999332 100.000000 100.000000 465.040652
20 1 17.706000 16.152000 0.087431 34.972348 129.999332 100.000000 100.000000 465.027652
20 1 17.712000 16.158000 0.087463 34.985348 129.999332 100.000000 100.000000 465.014652
20 1 17.718000 16.164000 0.087496 34.998348 129.999332 100.000000 100.000000 465.001652
20 1 17.724000 16.170000 0.087528 35.011348 129.999332 100.000000 100.000000 464.988652
20 1 17.730000 16.176000 0.087561 35.024348 129.999332 100.000000 100.000000 464.975652
20 1 17.736000 16.182000 0.087593 35.037348 129.999332 100.000000 100.000000 464.962652
20 1 17.742000 16.188000 0.087626 35.050348 129.999332 100.000000 100.000000 464.949652
20 1 17.748000 16.194000 0.087658 35.063348 129.999332 100.000000 100.000000 464.936652
20 1 17.754000 16.200000 0.087691 35.076348 129.999332 100.000000 100.000000 464.923652
20 1 17.760000 16.206000 0.087723 35.089347 129.999332 100.000000 100.000000 464.910653
20 1 17.766000 16.212000 0.087756 35.102347 129.999332 100.000000 100.000000 464.897653
20 1 17.772000 16.218000 0.087788 35.115347 129.999332 100.000000 100.000000 464.884653
20 1 17.778000 16.224000 0.087821 35.128347 129.999332 100.000000 100.000000 464.871653
20 1 17.784000 16.230000 0.087853 35.141347 129.999332 100.000000 100.000000 464.858653
20 1 17.790000 16.236000 0.087886 35.154347 129.999332 100.000000 100.000000 464.845653
20 1 17.796000 16.242000 0.087918 35.167347 129.999332 100.000000 100.000000 464.832653
20 1 17.802000 16.248000 0.087951 35.180347 129.999332 100.000000 100.000000 464.819653
20 1 17.808000 16.254000 0.087983 35.193347 129.999332 100.000000 100.000000 464.806653
20 1 17.814000 16.260000 0.088016 35.206347 129.999332 100.000000 100.000000 464.793653
20 1 17.820000 16.266000 0.088048 35.219347 129.999332 100.000000 100.000000 464.780653
20 1 17.826000 16.272000 0.088081 35.232347 129.999332 100.000000 100.000000 464.767653
20 1 17.832000 16.278000 0.088113 35.245347 129.999332 100.000000 100.000000 464.754653
20 1 17.838000 16.284000 0.088146 35.258347 129.999332 100.000000 100.000000 464.741653
20 1 17.844000 16.290000 0.088178 35.271347 129.999332 100.000000 100.000000 464.728653
20 1 17.850000 16.296000 0.088211 35.284346 129.999332 100.000000 100.000000 464.715654
20 1 17.856000 16.302000 0.088243 35.297346 129.999332 100.000000 100.000000 464.702654
20 1 17.862000 16.308000 0.088276 35.310346 129.999332 100.000000 100.000000 464.689654
20 1 17.868000 16.314000 0.088308 35.323346 129.999332 100.000000 100.000000 464.676654
20 1 17.874000 16.320000 0.088341 35.336346 129.999332 100.000000 100.000000 464.663654
20 1 17.880000 16.326000 0.088373 35.349346 129.999332 100.000000 100.000000 464.650654
20 1 17.886000 16.332000 0.088406 35.362346 129.999332 100.000000 100.000000 464.637654
20 1 17.892000 16.338000 0.088438 35.375346 129.999332 100.000000 100.000000 464.624654
20 1 17.898000 16.344000 0.088471 35.388346 129.999332 100.000000 100.000000 464.611654
20 1 17.904000 16.350000 0.088503 35.401346 129.999332 100.000000 100.000000 464.598654
20 1 17.910000 16.356000 0.088536 35.414346 129.999332 100.000000 100.000000 464.585654
20 1 17.916000 16.362000 0.088568 35.427346 129.999332 100.000000 100.000000 464.572654
20 1 17.922000 16.368000 0.088601 35.440346 129.999332 100.000000 100.000000 464.559654
20 1 17.928000 16.374000 0.088633 35.453346 129.999332 100.000000 100.000000 464.546654
20 1 17.934000 16.380000 0.088666 35.466346 129.999332 100.000000 100.000000 464.533654
20 1 17.940000 16.386000 0.088698 35.479345 129.999332 100.000000 100.000000 464.520655
20 1 17.946000 16.392000 0.088731 35.492345 129.999332 100.000000 100.000000 464.507655
20 1 17.952000 16.398000 0.088763 35.505345 129.999332 100.000000 100.000000 464.494655
20 1 17.958000 16.404000 0.088796 35.518345 129.999332 100.000000 100.000000 464.481655
20 1 17.964000 16.410000 0.088828 35.531345 129.999332 100.000000 100.000000 464.468655
20 1 17.970000 16.416000 0.088861 35.544345 129.999332 100.000000 100.000000 464.455655
20 1 17.976000 16.422000 0.088893 35.557345 129.999332 100.000000 100.000000 464.442655
20 1 17.982000 16.428000 0.088926 35.570345 129.999332 100.000000 100.000000 464.429655
20 1 17.988000 16.434000 0.088958 35.583345 129.999332 100.000000 100.000000 464.416655
20 1 17.994000 16.440000 0.088991 35.596345 129.999332 100.000000 100.000000 464.403655
20 1 18.000000 16.446000 0.089023 35.609345 129.999332 100.000000 100.000000 464.390655
20 1 18.006000 16.452000 0.089056 35.622345 129.999332 100.000000 100.000000 464.377655
20 1 18.012000 16.458000 0.089088 35.635345 129.999332 100.000000 100.000000 464.364655
20 1 18.018000 16.464000 0.089121 35.648345 129.999332 100.000000 100.000000 464.351655
20 1 18.024000 16.470000 0.089153 35.661345 129.999332 100.000000 100.000000 464.338655
20 1 18.030000 16.476000 0.089186 35.674344 129.999332 100.000000 100.000000 464.325656
20 1 18.036000 16.482000 0.089218 35.687344 129.999332 100.000000 100.000000 464.312656
20 1 18.042000 16.488000 0.089251 35.700344 129.999332 100.000000 100.000000 464.299656
20 1 18.048000 16.494000 0.089283 35.713344 129.999332 100.000000 100.000000 464.286656
20 1 18.054000 16.500000 0.089316 35.726344 129.999332 100.000000 100.000000 464.273656
20 1 18.060000 16.506000 0.089348 35.739344 129.999332 100.000000 100.000000 464.260656
20 1 18.066000 16.512000 0.089381 35.752344 129.999332 100.000000 100.000000 464.247656
20 1 18.072000 16.518000 0.089413 35.765344 129.999332 100.000000 100.000000 464.234656
20 1 18.078000 16.524000 0.089446 35.778344 129.999332 100.000000 100.000000 464.221656
20 1 18.084000 16.530000 0.089478 35.791344 129.999332 100.000000 100.000000 464.208656
20 1 18.090000 16.536000 0.089511 35.804344 129.999332 100.000000 100.000000 464.195656
20 1 18.096000 16.542000 0.089543 35.817344 129.999332 100.000000 100.000000 464.182656
20 1 18.102000 16.548000 0.089576 35.830344 129.999332 100.000000 100.000000 464.169656
20 1 18.108000 16.554000 0.089608 35.843344 129.999332 100.000000 100.000000 464.156656
20 1 18.114000 16.560000 0.089641 35.856344 129.999332 100.000000 100.000000 464.143656
20 1 18.120000 16.566000 0.089673 35.869343 129.999332 100.000000 100.000000 464.130657
20 1 18.126000 16.572000 0.089706 35.882343 129.999332 100.000000 100.000000 464.117657
20 1 18.132000 16.578000 0.089738 35.895343 129.999332 100.000000 100.000000 464.104657
20 1 18.138000 16.584000 0.089771 35.908343 129.999332 100.000000 100.000000 464.091657
20 1 18.144000 16.590000 0.089803 35.921343 129.999332 100.000000 100.000000 464.078657
20 1 18.150000 16.596000 0.089836 35.934343 129.999332 100.000000 100.000000 464.065657
20 1 18.156000 16.602000 0.089868 35.947343 129.999332 100.000000 100.000000 464.052657
20 1 18.162000 16.608000 0.089901 35.960343 129.999332 100.000000 100.000000 464.039657
20 1 18.168000 16.614000 0.089933 35.973343 129.999332 100.000000 100.000000 464.026657
20 1 18.174000 16.620000 0.089966 35.986343 129.999332 100.000000 100.000000 464.013657
20 1 18.180000 16.626000 0.089998 35.999343 129.999332 100.000000 100.000000 464.000657
20 1 18.186000 16.632000 0.090031 36.012343 129.999332 100.000000 100.000000 463.987657
20 1 18.192000 16.638000 0.090063 36.025343 129.999332 100.000000 100.000000 463.974657
20 1 18.198000 16.644000 0.090096 36.038343 129.999332 100.000000 100.000000 463.961657
20 1 18.204000 16.650000 0.090128 36.051343 129.999332 100.000000 100.000000 463.948657
20 1 18.210000 16.656000 0.090161 36.064342 129.999332 100.000000 100.000000 463.935658
20 1 18.216000 16.662000 0.090193 36.077342 129.999332 100.000000 100.000000 463.922658
20 1 18.222000 16.668000 0.090226 36.090342 129.999332 100.000000 100.000000 463.909658
20 1 18.228000 16.674000 0.090258 36.103342 129.999332 100.000000 100.000000 463.896658
20 1 18.234000 16.680000 0.090291 36.116342 129.999332 100.000000 100.000000 463.883658
20 1 18.240000 16.686000 0.090323 36.129342 129.999332 100.000000 100.000000 463.870658
20 1 18.246000 16.692000 0.090356 36.142342 129.999332 100.000000 100.000000 463.857658
20 1 18.252000 16.698000 0.090388 36.155342 129.999332 100.000000 100.000000 463.844658
20 1 18.258000 16.704000 0.090421 36.168342 129.999332 100.000000 100.000000 463.831658
20 1 18.264000 16.710000 0.090453 36.181342 129.999332 100.000000 100.000000 463.818658
20 1 18.270000 16.716000 0.090486 36.194342 129.999332 100.000000 100.000000 463.805658
20 1 18.276000 16.722000 0.090518 36.207342 129.999332 100.000000 100.000000 463.792658
20 1 18.282000 16.728000 0.090551 36.220342 129.999332 100.000000 100.000000 463.779658
20 1 18.288000 16.734000 0.090583 36.233342 129.999332 100.000000 100.000000 463.766658
20 1 18.294000 16.740000 0.090616 36.246342 129.999332 100.000000 100.000000 463.753658
20 1 18.300000 16.746000 0.090648 36.259341 129.999332 100.000000 100.000000 463.740659
20 1 18.306000 16.752000 0.090681 36.272341 129.999332 100.000000 100.000000 463.727659
20 1 18.312000 16.758000 0.090713 36.285341 129.999332 100.000000 100.000000 463.714659
20 1 18.318000 16.764000 0.090746 36.298341 129.999332 100.000000 100.000000 463.701659
20 1 18.324000 16.770000 0.090778 36.311341 129.999332 100.000000 100.000000 463.688659
20 1 18.330000 16.776000 0.090811 36.324341 129.999332 100.000000 100.000000 463.675659
20 1 18.336000 16.782000 0.090843 36.337341 129.999332 100.000000 100.000000 463.662659
20 1 18.342000 16.788000 0.090876 36.350341 129.999332 100.000000 100.000000 463.649659
20 1 18.348000 16.794000 0.090908 36.363341 129.999332 100.000000 100.000000 463.636659
20 1 18.354000 16.800000 0.090941 36.376341 129.999332 100.000000 100.000000 463.623659
20 1 18.360000 16.806000 0.090973 36.389341 129.999332 100.000000 100.000000 463.610659
20 1 18.366000 16.812000 0.091006 36.402341 129.999332 100.000000 100.000000 463.597659
20 1 18.372000 16.818000 0.091038 36.415341 129.999332 100.000000 100.000000 463.584659
20 1 18.378000 16.824000 0.091071 36.428341 129.999332 100.000000 100.000000 463.571659
20 1 18.384000 16.830000 0.091103 36.441341 129.999332 100.000000 100.000000 463.558659
20 1 18.390000 16.836000 0.091136 36.454340 129.999332 100.000000 100.000000 463.545660
20 1 18.396000 16.842000 0.091168 36.467340 129.999332 100.000000 100.000000 463.532660
20 1 18.402000 16.848000 0.091201 36.480340 129.999332 100.000000 100.000000 463.519660
20 1 18.408000 16.854000 0.091233 36.493340 129.999332 100.000000 100.000000 463.506660
20 1 18.414000 16.860000 0.091266 36.506340 129.999332 100.000000 100.000000 463.493660
20 1 18.420000 16.866000 0.091298 36.519340 129.999332 100.000000 100.000000 463.480660
20 1 18.426000 16.872000 0.091331 36.532340 129.999332 100.000000 100.000000 463.467660
20 1 18.432000 16.878000 0.091363 36.545340 129.999332 100.000000 100.000000 463.454660
20 1 18.438000 16.884000 0.091396 36.558340 129.999332 100.000000 100.000000 463.441660
20 1 18.444000 16.890000 0.091428 36.571340 129.999332 100.000000 100.000000 463.428660
20 1 18.450000 16.896000 0.091461 36.584340 129.999332 100.000000 100.000000 463.415660
20 1 18.456000 16.902000 0.091493 36.597340 129.999332 100.000000 100.000000 463.402660
20 1 18.462000 16.908000 0.091526 36.610340 129.999332 100.000000 100.000000 463.389660
20 1 18.468000 16.914000 0.091558 36.623340 129.999332 100.000000 100.000000 463.376660
20 1 18.474000 16.920000 0.091591 36.636340 129.999332 100.000000 100.000000 463.363660
20 1 18.480000 16.926000 0.091623 36.649339 129.999332 100.000000 100.000000 463.350661
20 1 18.486000 16.932000 0.091656 36.662339 129.999332 100.000000 100.000000 463.337661
